location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2019-11-30 05:54:52 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 05:57:20 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 05:59:25 +0100;7;regular;""
Münsterplatz , Ulm;2019-11-30 06:04:54 +0100;23;regular;""
Münsterplatz , Ulm;2019-11-30 06:05:09 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 06:07:37 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 06:14:21 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 06:19:55 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 06:24:38 +0100;11;regular;""
Münsterplatz , Ulm;2019-11-30 06:28:16 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 06:32:47 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 06:39:17 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 06:39:43 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 06:41:43 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 06:44:17 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 06:49:58 +0100;7;regular;""
Münsterplatz , Ulm;2019-11-30 06:53:18 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 06:54:59 +0100;26;regular;""
Münsterplatz , Ulm;2019-11-30 06:59:58 +0100;34;regular;""
Münsterplatz , Ulm;2019-11-30 07:03:40 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 07:04:32 +0100;22;regular;""
Münsterplatz , Ulm;2019-11-30 07:05:43 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 07:09:38 +0100;15;regular;""
Münsterplatz , Ulm;2019-11-30 07:13:56 +0100;2;regular;""
Münsterplatz , Ulm;2019-11-30 07:14:47 +0100;30;regular;""
Münsterplatz , Ulm;2019-11-30 07:19:15 +0100;2;regular;""
Münsterplatz , Ulm;2019-11-30 07:19:57 +0100;52;regular;""
Münsterplatz , Ulm;2019-11-30 07:20:39 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 07:24:28 +0100;26;regular;""
Münsterplatz , Ulm;2019-11-30 07:28:41 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 07:29:22 +0100;29;regular;""
Münsterplatz , Ulm;2019-11-30 07:34:46 +0100;2;regular;""
Münsterplatz , Ulm;2019-11-30 07:34:58 +0100;35;regular;""
Münsterplatz , Ulm;2019-11-30 07:39:11 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 07:39:55 +0100;44;regular;""
Münsterplatz , Ulm;2019-11-30 07:40:26 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 07:44:55 +0100;40;regular;""
Münsterplatz , Ulm;2019-11-30 07:49:31 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 07:49:59 +0100;71;regular;""
Münsterplatz , Ulm;2019-11-30 07:52:43 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 07:54:57 +0100;64;regular;""
Münsterplatz , Ulm;2019-11-30 07:59:55 +0100;86;regular;""
Münsterplatz , Ulm;2019-11-30 07:59:58 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 08:02:37 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 08:04:51 +0100;75;regular;""
Münsterplatz , Ulm;2019-11-30 08:09:32 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 08:09:56 +0100;83;regular;""
Münsterplatz , Ulm;2019-11-30 08:14:33 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 08:14:57 +0100;104;regular;""
Münsterplatz , Ulm;2019-11-30 08:18:45 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 08:19:59 +0100;93;regular;""
Münsterplatz , Ulm;2019-11-30 08:23:51 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 08:24:51 +0100;116;regular;""
Münsterplatz , Ulm;2019-11-30 08:29:48 +0100;7;regular;""
Münsterplatz , Ulm;2019-11-30 08:29:59 +0100;123;regular;""
Münsterplatz , Ulm;2019-11-30 08:34:31 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 08:34:55 +0100;139;regular;""
Münsterplatz , Ulm;2019-11-30 08:39:51 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 08:39:53 +0100;117;regular;""
Münsterplatz , Ulm;2019-11-30 08:44:46 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 08:44:58 +0100;129;regular;""
Münsterplatz , Ulm;2019-11-30 08:49:41 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 08:49:55 +0100;143;regular;""
Münsterplatz , Ulm;2019-11-30 08:54:55 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 08:54:58 +0100;127;regular;""
Münsterplatz , Ulm;2019-11-30 08:58:55 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 08:59:56 +0100;152;regular;""
Münsterplatz , Ulm;2019-11-30 09:04:54 +0100;161;regular;""
Münsterplatz , Ulm;2019-11-30 09:08:33 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 09:09:51 +0100;145;regular;""
Münsterplatz , Ulm;2019-11-30 09:14:03 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 09:14:59 +0100;190;regular;""
Münsterplatz , Ulm;2019-11-30 09:19:36 +0100;14;regular;""
Münsterplatz , Ulm;2019-11-30 09:19:59 +0100;192;regular;""
Münsterplatz , Ulm;2019-11-30 09:24:40 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 09:24:59 +0100;196;regular;""
Münsterplatz , Ulm;2019-11-30 09:29:57 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 09:29:59 +0100;201;regular;""
Münsterplatz , Ulm;2019-11-30 09:34:33 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 09:34:59 +0100;248;regular;""
Münsterplatz , Ulm;2019-11-30 09:39:17 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 09:39:58 +0100;246;regular;""
Münsterplatz , Ulm;2019-11-30 09:44:51 +0100;21;regular;""
Münsterplatz , Ulm;2019-11-30 09:44:59 +0100;283;regular;""
Münsterplatz , Ulm;2019-11-30 09:49:41 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 09:49:59 +0100;305;regular;""
Münsterplatz , Ulm;2019-11-30 09:53:36 +0100;11;regular;""
Münsterplatz , Ulm;2019-11-30 09:54:59 +0100;267;regular;""
Münsterplatz , Ulm;2019-11-30 09:59:16 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 09:59:59 +0100;285;regular;""
Münsterplatz , Ulm;2019-11-30 10:03:49 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 10:04:59 +0100;304;regular;""
Münsterplatz , Ulm;2019-11-30 10:09:27 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 10:09:59 +0100;314;regular;""
Münsterplatz , Ulm;2019-11-30 10:14:23 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 10:14:56 +0100;294;regular;""
Münsterplatz , Ulm;2019-11-30 10:19:46 +0100;14;regular;""
Münsterplatz , Ulm;2019-11-30 10:19:57 +0100;310;regular;""
Münsterplatz , Ulm;2019-11-30 10:24:36 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 10:24:57 +0100;293;regular;""
Münsterplatz , Ulm;2019-11-30 10:29:52 +0100;15;regular;""
Münsterplatz , Ulm;2019-11-30 10:29:59 +0100;317;regular;""
Münsterplatz , Ulm;2019-11-30 10:34:28 +0100;28;regular;""
Münsterplatz , Ulm;2019-11-30 10:34:59 +0100;340;regular;""
Münsterplatz , Ulm;2019-11-30 10:39:43 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 10:39:59 +0100;321;regular;""
Münsterplatz , Ulm;2019-11-30 10:44:57 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 10:44:58 +0100;333;regular;""
Münsterplatz , Ulm;2019-11-30 10:49:39 +0100;21;regular;""
Münsterplatz , Ulm;2019-11-30 10:49:58 +0100;352;regular;""
Münsterplatz , Ulm;2019-11-30 10:54:55 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 10:54:59 +0100;349;regular;""
Münsterplatz , Ulm;2019-11-30 10:59:24 +0100;15;regular;""
Münsterplatz , Ulm;2019-11-30 10:59:57 +0100;371;regular;""
Münsterplatz , Ulm;2019-11-30 11:04:48 +0100;18;regular;""
Münsterplatz , Ulm;2019-11-30 11:04:59 +0100;312;regular;""
Münsterplatz , Ulm;2019-11-30 11:09:43 +0100;11;regular;""
Münsterplatz , Ulm;2019-11-30 11:09:58 +0100;359;regular;""
Münsterplatz , Ulm;2019-11-30 11:14:59 +0100;387;regular;""
Münsterplatz , Ulm;2019-11-30 11:19:40 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 11:19:58 +0100;412;regular;""
Münsterplatz , Ulm;2019-11-30 11:23:41 +0100;18;regular;""
Münsterplatz , Ulm;2019-11-30 11:24:59 +0100;398;regular;""
Münsterplatz , Ulm;2019-11-30 11:29:58 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 11:29:59 +0100;360;regular;""
Münsterplatz , Ulm;2019-11-30 11:34:55 +0100;19;regular;""
Münsterplatz , Ulm;2019-11-30 11:34:59 +0100;386;regular;""
Münsterplatz , Ulm;2019-11-30 11:39:50 +0100;21;regular;""
Münsterplatz , Ulm;2019-11-30 11:39:59 +0100;387;regular;""
Münsterplatz , Ulm;2019-11-30 11:44:51 +0100;18;regular;""
Münsterplatz , Ulm;2019-11-30 11:44:59 +0100;430;regular;""
Münsterplatz , Ulm;2019-11-30 11:49:47 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 11:49:59 +0100;392;regular;""
Münsterplatz , Ulm;2019-11-30 11:54:52 +0100;20;regular;""
Münsterplatz , Ulm;2019-11-30 11:54:59 +0100;382;regular;""
Münsterplatz , Ulm;2019-11-30 11:59:38 +0100;19;regular;""
Münsterplatz , Ulm;2019-11-30 11:59:58 +0100;382;regular;""
Münsterplatz , Ulm;2019-11-30 12:04:31 +0100;20;regular;""
Münsterplatz , Ulm;2019-11-30 12:04:59 +0100;446;regular;""
Münsterplatz , Ulm;2019-11-30 12:09:55 +0100;20;regular;""
Münsterplatz , Ulm;2019-11-30 12:09:59 +0100;401;regular;""
Münsterplatz , Ulm;2019-11-30 12:14:50 +0100;24;regular;""
Münsterplatz , Ulm;2019-11-30 12:14:59 +0100;430;regular;""
Münsterplatz , Ulm;2019-11-30 12:19:57 +0100;28;regular;""
Münsterplatz , Ulm;2019-11-30 12:19:59 +0100;454;regular;""
Münsterplatz , Ulm;2019-11-30 12:24:21 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 12:24:59 +0100;378;regular;""
Münsterplatz , Ulm;2019-11-30 12:29:48 +0100;19;regular;""
Münsterplatz , Ulm;2019-11-30 12:29:59 +0100;356;regular;""
Münsterplatz , Ulm;2019-11-30 12:34:58 +0100;389;regular;""
Münsterplatz , Ulm;2019-11-30 12:34:59 +0100;18;regular;""
Münsterplatz , Ulm;2019-11-30 12:39:40 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 12:39:59 +0100;374;regular;""
Münsterplatz , Ulm;2019-11-30 12:43:44 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 12:44:59 +0100;371;regular;""
Münsterplatz , Ulm;2019-11-30 12:49:57 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 12:49:58 +0100;380;regular;""
Münsterplatz , Ulm;2019-11-30 12:54:46 +0100;15;regular;""
Münsterplatz , Ulm;2019-11-30 12:54:59 +0100;414;regular;""
Münsterplatz , Ulm;2019-11-30 12:59:17 +0100;20;regular;""
Münsterplatz , Ulm;2019-11-30 12:59:59 +0100;409;regular;""
Münsterplatz , Ulm;2019-11-30 13:04:52 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 13:04:59 +0100;389;regular;""
Münsterplatz , Ulm;2019-11-30 13:09:17 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 13:09:57 +0100;367;regular;""
Münsterplatz , Ulm;2019-11-30 13:14:49 +0100;23;regular;""
Münsterplatz , Ulm;2019-11-30 13:14:55 +0100;388;regular;""
Münsterplatz , Ulm;2019-11-30 13:19:55 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 13:19:56 +0100;362;regular;""
Münsterplatz , Ulm;2019-11-30 13:24:55 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 13:24:59 +0100;381;regular;""
Münsterplatz , Ulm;2019-11-30 13:29:18 +0100;19;regular;""
Münsterplatz , Ulm;2019-11-30 13:29:58 +0100;335;regular;""
Münsterplatz , Ulm;2019-11-30 13:34:48 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 13:34:59 +0100;358;regular;""
Münsterplatz , Ulm;2019-11-30 13:39:38 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 13:39:58 +0100;316;regular;""
Münsterplatz , Ulm;2019-11-30 13:44:14 +0100;14;regular;""
Münsterplatz , Ulm;2019-11-30 13:44:57 +0100;360;regular;""
Münsterplatz , Ulm;2019-11-30 13:49:57 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 13:49:58 +0100;338;regular;""
Münsterplatz , Ulm;2019-11-30 13:54:33 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 13:54:59 +0100;371;regular;""
Münsterplatz , Ulm;2019-11-30 13:59:55 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 13:59:58 +0100;296;regular;""
Münsterplatz , Ulm;2019-11-30 14:04:43 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 14:04:58 +0100;279;regular;""
Münsterplatz , Ulm;2019-11-30 14:09:21 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 14:09:59 +0100;321;regular;""
Münsterplatz , Ulm;2019-11-30 14:14:59 +0100;270;regular;""
Münsterplatz , Ulm;2019-11-30 14:19:27 +0100;7;regular;""
Münsterplatz , Ulm;2019-11-30 14:19:57 +0100;311;regular;""
Münsterplatz , Ulm;2019-11-30 14:23:35 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 14:24:55 +0100;314;regular;""
Münsterplatz , Ulm;2019-11-30 14:29:56 +0100;14;regular;""
Münsterplatz , Ulm;2019-11-30 14:29:59 +0100;281;regular;""
Münsterplatz , Ulm;2019-11-30 14:34:40 +0100;18;regular;""
Münsterplatz , Ulm;2019-11-30 14:34:59 +0100;315;regular;""
Münsterplatz , Ulm;2019-11-30 14:39:23 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 14:39:59 +0100;258;regular;""
Münsterplatz , Ulm;2019-11-30 14:44:56 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 14:44:58 +0100;321;regular;""
Münsterplatz , Ulm;2019-11-30 14:49:31 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 14:49:59 +0100;329;regular;""
Münsterplatz , Ulm;2019-11-30 14:54:07 +0100;14;regular;""
Münsterplatz , Ulm;2019-11-30 14:54:59 +0100;299;regular;""
Münsterplatz , Ulm;2019-11-30 14:59:53 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 14:59:58 +0100;306;regular;""
Münsterplatz , Ulm;2019-11-30 15:03:41 +0100;11;regular;""
Münsterplatz , Ulm;2019-11-30 15:04:59 +0100;336;regular;""
Münsterplatz , Ulm;2019-11-30 15:09:59 +0100;383;regular;""
Münsterplatz , Ulm;2019-11-30 15:14:31 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 15:14:59 +0100;367;regular;""
Münsterplatz , Ulm;2019-11-30 15:19:32 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 15:19:55 +0100;289;regular;""
Münsterplatz , Ulm;2019-11-30 15:24:21 +0100;7;regular;""
Münsterplatz , Ulm;2019-11-30 15:24:58 +0100;330;regular;""
Münsterplatz , Ulm;2019-11-30 15:29:57 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 15:29:59 +0100;284;regular;""
Münsterplatz , Ulm;2019-11-30 15:34:54 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 15:34:58 +0100;361;regular;""
Münsterplatz , Ulm;2019-11-30 15:39:44 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 15:39:59 +0100;350;regular;""
Münsterplatz , Ulm;2019-11-30 15:44:41 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 15:44:59 +0100;336;regular;""
Münsterplatz , Ulm;2019-11-30 15:49:49 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 15:49:59 +0100;374;regular;""
Münsterplatz , Ulm;2019-11-30 15:54:23 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 15:54:59 +0100;404;regular;""
Münsterplatz , Ulm;2019-11-30 15:59:03 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 15:59:58 +0100;335;regular;""
Münsterplatz , Ulm;2019-11-30 16:04:38 +0100;11;regular;""
Münsterplatz , Ulm;2019-11-30 16:04:55 +0100;296;regular;""
Münsterplatz , Ulm;2019-11-30 16:09:51 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 16:09:55 +0100;308;regular;""
Münsterplatz , Ulm;2019-11-30 16:14:59 +0100;341;regular;""
Münsterplatz , Ulm;2019-11-30 16:19:58 +0100;365;regular;""
Münsterplatz , Ulm;2019-11-30 16:19:59 +0100;25;regular;""
Münsterplatz , Ulm;2019-11-30 16:24:54 +0100;22;regular;""
Münsterplatz , Ulm;2019-11-30 16:24:57 +0100;331;regular;""
Münsterplatz , Ulm;2019-11-30 16:29:16 +0100;14;regular;""
Münsterplatz , Ulm;2019-11-30 16:29:52 +0100;316;regular;""
Münsterplatz , Ulm;2019-11-30 16:34:23 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 16:34:58 +0100;311;regular;""
Münsterplatz , Ulm;2019-11-30 16:39:42 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 16:39:59 +0100;332;regular;""
Münsterplatz , Ulm;2019-11-30 16:44:15 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 16:44:56 +0100;334;regular;""
Münsterplatz , Ulm;2019-11-30 16:49:51 +0100;25;regular;""
Münsterplatz , Ulm;2019-11-30 16:49:58 +0100;339;regular;""
Münsterplatz , Ulm;2019-11-30 16:54:12 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 16:54:59 +0100;314;regular;""
Münsterplatz , Ulm;2019-11-30 16:58:42 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 16:59:59 +0100;319;regular;""
Münsterplatz , Ulm;2019-11-30 17:04:33 +0100;16;regular;""
Münsterplatz , Ulm;2019-11-30 17:04:57 +0100;379;regular;""
Münsterplatz , Ulm;2019-11-30 17:09:24 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 17:09:59 +0100;340;regular;""
Münsterplatz , Ulm;2019-11-30 17:14:42 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 17:14:59 +0100;361;regular;""
Münsterplatz , Ulm;2019-11-30 17:19:55 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 17:19:59 +0100;310;regular;""
Münsterplatz , Ulm;2019-11-30 17:23:59 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 17:24:59 +0100;301;regular;""
Münsterplatz , Ulm;2019-11-30 17:28:52 +0100;11;regular;""
Münsterplatz , Ulm;2019-11-30 17:29:59 +0100;290;regular;""
Münsterplatz , Ulm;2019-11-30 17:34:06 +0100;10;regular;""
Münsterplatz , Ulm;2019-11-30 17:34:57 +0100;374;regular;""
Münsterplatz , Ulm;2019-11-30 17:39:30 +0100;28;regular;""
Münsterplatz , Ulm;2019-11-30 17:39:59 +0100;350;regular;""
Münsterplatz , Ulm;2019-11-30 17:44:20 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 17:44:59 +0100;305;regular;""
Münsterplatz , Ulm;2019-11-30 17:49:05 +0100;13;regular;""
Münsterplatz , Ulm;2019-11-30 17:49:59 +0100;348;regular;""
Münsterplatz , Ulm;2019-11-30 17:54:52 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 17:54:59 +0100;264;regular;""
Münsterplatz , Ulm;2019-11-30 17:58:39 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 17:59:53 +0100;259;regular;""
Münsterplatz , Ulm;2019-11-30 18:04:58 +0100;270;regular;""
Münsterplatz , Ulm;2019-11-30 18:08:36 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 18:09:58 +0100;242;regular;""
Münsterplatz , Ulm;2019-11-30 18:14:42 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 18:14:55 +0100;249;regular;""
Münsterplatz , Ulm;2019-11-30 18:19:23 +0100;12;regular;""
Münsterplatz , Ulm;2019-11-30 18:19:58 +0100;256;regular;""
Münsterplatz , Ulm;2019-11-30 18:24:03 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 18:24:58 +0100;281;regular;""
Münsterplatz , Ulm;2019-11-30 18:27:40 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 18:29:59 +0100;295;regular;""
Münsterplatz , Ulm;2019-11-30 18:34:44 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 18:34:58 +0100;256;regular;""
Münsterplatz , Ulm;2019-11-30 18:39:42 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 18:39:58 +0100;212;regular;""
Münsterplatz , Ulm;2019-11-30 18:44:53 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 18:44:59 +0100;270;regular;""
Münsterplatz , Ulm;2019-11-30 18:47:46 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 18:49:59 +0100;306;regular;""
Münsterplatz , Ulm;2019-11-30 18:54:15 +0100;8;regular;""
Münsterplatz , Ulm;2019-11-30 18:54:59 +0100;295;regular;""
Münsterplatz , Ulm;2019-11-30 18:59:19 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 18:59:58 +0100;255;regular;""
Münsterplatz , Ulm;2019-11-30 19:04:59 +0100;259;regular;""
Münsterplatz , Ulm;2019-11-30 19:09:34 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 19:09:59 +0100;211;regular;""
Münsterplatz , Ulm;2019-11-30 19:14:00 +0100;15;regular;""
Münsterplatz , Ulm;2019-11-30 19:14:59 +0100;287;regular;""
Münsterplatz , Ulm;2019-11-30 19:19:38 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 19:19:59 +0100;226;regular;""
Münsterplatz , Ulm;2019-11-30 19:24:55 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 19:24:59 +0100;234;regular;""
Münsterplatz , Ulm;2019-11-30 19:27:26 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 19:29:58 +0100;181;regular;""
Münsterplatz , Ulm;2019-11-30 19:34:50 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 19:34:58 +0100;242;regular;""
Münsterplatz , Ulm;2019-11-30 19:39:38 +0100;6;regular;""
Münsterplatz , Ulm;2019-11-30 19:39:59 +0100;193;regular;""
Münsterplatz , Ulm;2019-11-30 19:41:36 +0100;2;regular;""
Münsterplatz , Ulm;2019-11-30 19:44:52 +0100;251;regular;""
Münsterplatz , Ulm;2019-11-30 19:47:45 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 19:49:59 +0100;220;regular;""
Münsterplatz , Ulm;2019-11-30 19:54:21 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 19:54:59 +0100;260;regular;""
Münsterplatz , Ulm;2019-11-30 19:58:02 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 19:59:59 +0100;240;regular;""
Münsterplatz , Ulm;2019-11-30 20:04:02 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 20:04:56 +0100;259;regular;""
Münsterplatz , Ulm;2019-11-30 20:09:48 +0100;2;regular;""
Münsterplatz , Ulm;2019-11-30 20:09:57 +0100;175;regular;""
Münsterplatz , Ulm;2019-11-30 20:13:37 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 20:14:59 +0100;153;regular;""
Münsterplatz , Ulm;2019-11-30 20:19:27 +0100;4;regular;""
Münsterplatz , Ulm;2019-11-30 20:19:51 +0100;178;regular;""
Münsterplatz , Ulm;2019-11-30 20:21:30 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 20:24:56 +0100;150;regular;""
Münsterplatz , Ulm;2019-11-30 20:29:47 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 20:29:58 +0100;164;regular;""
Münsterplatz , Ulm;2019-11-30 20:34:04 +0100;3;regular;""
Münsterplatz , Ulm;2019-11-30 20:34:59 +0100;179;regular;""
Münsterplatz , Ulm;2019-11-30 20:39:16 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 20:39:58 +0100;244;regular;""
Münsterplatz , Ulm;2019-11-30 20:44:20 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 20:44:59 +0100;247;regular;""
Münsterplatz , Ulm;2019-11-30 20:48:08 +0100;2;regular;""
Münsterplatz , Ulm;2019-11-30 20:49:43 +0100;151;regular;""
Münsterplatz , Ulm;2019-11-30 20:53:27 +0100;5;regular;""
Münsterplatz , Ulm;2019-11-30 20:54:50 +0100;192;regular;""
Münsterplatz , Ulm;2019-11-30 20:59:59 +0100;109;regular;""
Münsterplatz , Ulm;2019-11-30 21:04:57 +0100;131;regular;""
Münsterplatz , Ulm;2019-11-30 21:09:54 +0100;80;regular;""
Münsterplatz , Ulm;2019-11-30 21:14:47 +0100;65;regular;""
Münsterplatz , Ulm;2019-11-30 21:19:58 +0100;44;regular;""
Münsterplatz , Ulm;2019-11-30 21:24:42 +0100;56;regular;""
Münsterplatz , Ulm;2019-11-30 21:29:55 +0100;28;regular;""
Münsterplatz , Ulm;2019-11-30 21:34:39 +0100;44;regular;""
Münsterplatz , Ulm;2019-11-30 21:39:58 +0100;54;regular;""
Münsterplatz , Ulm;2019-11-30 21:44:37 +0100;75;regular;""
Münsterplatz , Ulm;2019-11-30 21:49:57 +0100;53;regular;""
Münsterplatz , Ulm;2019-11-30 21:54:55 +0100;33;regular;""
Münsterplatz , Ulm;2019-11-30 21:59:55 +0100;28;regular;""
Münsterplatz , Ulm;2019-11-30 22:04:25 +0100;31;regular;""
Münsterplatz , Ulm;2019-11-30 22:09:47 +0100;31;regular;""
Münsterplatz , Ulm;2019-11-30 22:14:53 +0100;34;regular;""
Münsterplatz , Ulm;2019-11-30 22:18:47 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 22:19:52 +0100;24;regular;""
Münsterplatz , Ulm;2019-11-30 22:24:17 +0100;41;regular;""
Münsterplatz , Ulm;2019-11-30 22:29:11 +0100;9;regular;""
Münsterplatz , Ulm;2019-11-30 22:34:53 +0100;17;regular;""
Münsterplatz , Ulm;2019-11-30 22:39:39 +0100;32;regular;""
Münsterplatz , Ulm;2019-11-30 22:44:59 +0100;40;regular;""
Münsterplatz , Ulm;2019-11-30 22:49:46 +0100;20;regular;""
Münsterplatz , Ulm;2019-11-30 22:54:11 +0100;1;regular;""
Münsterplatz , Ulm;2019-11-30 22:54:31 +0100;19;regular;""
Münsterplatz , Ulm;2019-11-30 22:58:35 +0100;3;regular;""
