location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-07 00:53:53 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 00:58:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 00:58:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 01:03:28 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 01:07:39 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 01:14:44 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 01:23:07 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 01:29:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 01:33:23 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-07 01:38:54 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 01:44:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 01:49:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 01:53:16 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 01:59:52 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 02:04:40 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 02:09:02 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 02:14:14 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 02:19:07 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 02:28:07 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 02:33:47 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 02:38:40 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 02:50:03 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 03:01:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 03:09:27 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 03:11:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 03:17:16 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 03:20:47 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 03:26:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 03:44:15 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 03:47:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 03:57:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 04:03:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 04:07:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 04:14:23 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 04:19:18 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 04:28:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 04:33:10 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 04:36:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 04:42:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 04:47:39 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 04:52:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 04:57:58 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 05:04:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 05:05:03 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 05:10:20 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 05:28:20 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 05:31:43 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 05:39:39 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 05:44:45 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 05:46:20 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 05:51:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 05:58:12 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 06:09:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 06:14:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 06:19:14 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 06:24:46 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 06:27:33 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 06:32:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 06:38:14 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 06:42:54 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 06:48:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 06:54:23 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 06:59:10 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 06:59:49 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 07:04:58 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 07:09:58 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 07:14:37 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-07 07:19:57 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 07:24:42 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-07 07:29:51 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-07 07:34:46 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-07 07:38:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 07:39:59 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-07 07:44:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 07:44:50 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-07 07:49:35 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 07:49:54 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-07 07:54:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 07:54:48 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-07 07:59:18 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 07:59:56 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-07 08:00:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 08:04:58 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-07 08:07:18 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 08:09:55 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-07 08:12:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 08:14:55 +0100;93;regular;""
Münsterplatz , Ulm;2020-03-07 08:17:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 08:19:59 +0100;89;regular;""
Münsterplatz , Ulm;2020-03-07 08:24:18 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 08:24:58 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-07 08:29:01 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 08:29:59 +0100;105;regular;""
Münsterplatz , Ulm;2020-03-07 08:33:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 08:34:58 +0100;104;regular;""
Münsterplatz , Ulm;2020-03-07 08:37:27 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 08:39:50 +0100;115;regular;""
Münsterplatz , Ulm;2020-03-07 08:44:32 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 08:44:59 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-07 08:46:18 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 08:49:59 +0100;129;regular;""
Münsterplatz , Ulm;2020-03-07 08:54:01 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 08:54:54 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-07 08:59:59 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 08:59:59 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-07 09:03:47 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 09:04:58 +0100;122;regular;""
Münsterplatz , Ulm;2020-03-07 09:09:46 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 09:09:58 +0100;148;regular;""
Münsterplatz , Ulm;2020-03-07 09:14:41 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 09:14:58 +0100;160;regular;""
Münsterplatz , Ulm;2020-03-07 09:19:49 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 09:19:57 +0100;139;regular;""
Münsterplatz , Ulm;2020-03-07 09:23:33 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 09:24:58 +0100;147;regular;""
Münsterplatz , Ulm;2020-03-07 09:27:28 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 09:29:54 +0100;150;regular;""
Münsterplatz , Ulm;2020-03-07 09:34:58 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 09:34:59 +0100;178;regular;""
Münsterplatz , Ulm;2020-03-07 09:39:37 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 09:39:59 +0100;185;regular;""
Münsterplatz , Ulm;2020-03-07 09:44:37 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 09:44:57 +0100;174;regular;""
Münsterplatz , Ulm;2020-03-07 09:49:38 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 09:49:56 +0100;213;regular;""
Münsterplatz , Ulm;2020-03-07 09:54:57 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 09:54:58 +0100;198;regular;""
Münsterplatz , Ulm;2020-03-07 09:59:00 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-07 09:59:59 +0100;198;regular;""
Münsterplatz , Ulm;2020-03-07 10:03:47 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 10:04:52 +0100;207;regular;""
Münsterplatz , Ulm;2020-03-07 10:09:51 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 10:09:59 +0100;206;regular;""
Münsterplatz , Ulm;2020-03-07 10:13:35 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-07 10:14:59 +0100;212;regular;""
Münsterplatz , Ulm;2020-03-07 10:19:46 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-07 10:19:58 +0100;203;regular;""
Münsterplatz , Ulm;2020-03-07 10:24:26 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-07 10:24:59 +0100;229;regular;""
Münsterplatz , Ulm;2020-03-07 10:29:59 +0100;198;regular;""
Münsterplatz , Ulm;2020-03-07 10:29:59 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 10:34:18 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 10:34:56 +0100;282;regular;""
Münsterplatz , Ulm;2020-03-07 10:39:56 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-07 10:39:58 +0100;280;regular;""
Münsterplatz , Ulm;2020-03-07 10:43:47 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 10:44:56 +0100;282;regular;""
Münsterplatz , Ulm;2020-03-07 10:49:31 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 10:49:59 +0100;287;regular;""
Münsterplatz , Ulm;2020-03-07 10:54:43 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-07 10:54:58 +0100;279;regular;""
Münsterplatz , Ulm;2020-03-07 10:59:58 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 10:59:59 +0100;266;regular;""
Münsterplatz , Ulm;2020-03-07 11:04:43 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 11:04:59 +0100;303;regular;""
Münsterplatz , Ulm;2020-03-07 11:09:37 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 11:09:58 +0100;262;regular;""
Münsterplatz , Ulm;2020-03-07 11:14:34 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-07 11:14:55 +0100;270;regular;""
Münsterplatz , Ulm;2020-03-07 11:18:01 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 11:19:59 +0100;254;regular;""
Münsterplatz , Ulm;2020-03-07 11:24:58 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-07 11:24:59 +0100;309;regular;""
Münsterplatz , Ulm;2020-03-07 11:29:06 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 11:29:59 +0100;279;regular;""
Münsterplatz , Ulm;2020-03-07 11:34:55 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 11:34:59 +0100;298;regular;""
Münsterplatz , Ulm;2020-03-07 11:39:26 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-07 11:39:59 +0100;399;regular;""
Münsterplatz , Ulm;2020-03-07 11:44:38 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-07 11:44:57 +0100;312;regular;""
Münsterplatz , Ulm;2020-03-07 11:49:41 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 11:49:59 +0100;299;regular;""
Münsterplatz , Ulm;2020-03-07 11:53:14 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-07 11:54:59 +0100;306;regular;""
Münsterplatz , Ulm;2020-03-07 11:59:47 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 11:59:59 +0100;368;regular;""
Münsterplatz , Ulm;2020-03-07 12:04:54 +0100;283;regular;""
Münsterplatz , Ulm;2020-03-07 12:04:54 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 12:09:56 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 12:09:59 +0100;335;regular;""
Münsterplatz , Ulm;2020-03-07 12:14:42 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 12:14:59 +0100;300;regular;""
Münsterplatz , Ulm;2020-03-07 12:19:39 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 12:19:59 +0100;323;regular;""
Münsterplatz , Ulm;2020-03-07 12:24:57 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 12:24:59 +0100;319;regular;""
Münsterplatz , Ulm;2020-03-07 12:29:42 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 12:29:59 +0100;278;regular;""
Münsterplatz , Ulm;2020-03-07 12:33:56 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 12:34:58 +0100;277;regular;""
Münsterplatz , Ulm;2020-03-07 12:39:28 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 12:39:59 +0100;278;regular;""
Münsterplatz , Ulm;2020-03-07 12:43:33 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 12:44:59 +0100;289;regular;""
Münsterplatz , Ulm;2020-03-07 12:48:31 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 12:49:59 +0100;251;regular;""
Münsterplatz , Ulm;2020-03-07 12:54:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 12:54:59 +0100;299;regular;""
Münsterplatz , Ulm;2020-03-07 12:59:00 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-07 12:59:58 +0100;262;regular;""
Münsterplatz , Ulm;2020-03-07 13:04:56 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 13:04:56 +0100;289;regular;""
Münsterplatz , Ulm;2020-03-07 13:09:50 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 13:09:59 +0100;237;regular;""
Münsterplatz , Ulm;2020-03-07 13:14:27 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 13:14:56 +0100;216;regular;""
Münsterplatz , Ulm;2020-03-07 13:19:33 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 13:19:57 +0100;221;regular;""
Münsterplatz , Ulm;2020-03-07 13:24:09 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 13:24:59 +0100;217;regular;""
Münsterplatz , Ulm;2020-03-07 13:29:59 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-07 13:29:59 +0100;211;regular;""
Münsterplatz , Ulm;2020-03-07 13:34:59 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 13:34:59 +0100;219;regular;""
Münsterplatz , Ulm;2020-03-07 13:39:11 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 13:39:53 +0100;173;regular;""
Münsterplatz , Ulm;2020-03-07 13:44:47 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 13:44:57 +0100;182;regular;""
Münsterplatz , Ulm;2020-03-07 13:49:58 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 13:49:59 +0100;177;regular;""
Münsterplatz , Ulm;2020-03-07 13:54:36 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 13:54:58 +0100;201;regular;""
Münsterplatz , Ulm;2020-03-07 13:58:41 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 13:59:55 +0100;187;regular;""
Münsterplatz , Ulm;2020-03-07 14:04:48 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 14:04:55 +0100;186;regular;""
Münsterplatz , Ulm;2020-03-07 14:08:54 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 14:09:59 +0100;152;regular;""
Münsterplatz , Ulm;2020-03-07 14:13:19 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 14:14:52 +0100;133;regular;""
Münsterplatz , Ulm;2020-03-07 14:19:04 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 14:19:56 +0100;164;regular;""
Münsterplatz , Ulm;2020-03-07 14:23:39 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 14:24:54 +0100;163;regular;""
Münsterplatz , Ulm;2020-03-07 14:28:39 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 14:29:57 +0100;211;regular;""
Münsterplatz , Ulm;2020-03-07 14:34:42 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 14:34:52 +0100;199;regular;""
Münsterplatz , Ulm;2020-03-07 14:39:42 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 14:39:56 +0100;181;regular;""
Münsterplatz , Ulm;2020-03-07 14:43:54 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 14:44:57 +0100;188;regular;""
Münsterplatz , Ulm;2020-03-07 14:49:53 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 14:49:54 +0100;148;regular;""
Münsterplatz , Ulm;2020-03-07 14:54:41 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 14:54:48 +0100;155;regular;""
Münsterplatz , Ulm;2020-03-07 14:59:55 +0100;180;regular;""
Münsterplatz , Ulm;2020-03-07 14:59:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 15:03:55 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 15:04:58 +0100;172;regular;""
Münsterplatz , Ulm;2020-03-07 15:09:54 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 15:09:58 +0100;174;regular;""
Münsterplatz , Ulm;2020-03-07 15:13:22 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 15:14:58 +0100;182;regular;""
Münsterplatz , Ulm;2020-03-07 15:16:59 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 15:19:57 +0100;218;regular;""
Münsterplatz , Ulm;2020-03-07 15:24:01 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 15:24:59 +0100;191;regular;""
Münsterplatz , Ulm;2020-03-07 15:29:54 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-07 15:29:55 +0100;172;regular;""
Münsterplatz , Ulm;2020-03-07 15:34:23 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 15:34:57 +0100;170;regular;""
Münsterplatz , Ulm;2020-03-07 15:39:19 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 15:39:57 +0100;124;regular;""
Münsterplatz , Ulm;2020-03-07 15:44:12 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 15:44:58 +0100;181;regular;""
Münsterplatz , Ulm;2020-03-07 15:48:54 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 15:49:59 +0100;165;regular;""
Münsterplatz , Ulm;2020-03-07 15:53:40 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 15:54:58 +0100;165;regular;""
Münsterplatz , Ulm;2020-03-07 15:58:36 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 15:59:59 +0100;173;regular;""
Münsterplatz , Ulm;2020-03-07 16:04:44 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 16:04:50 +0100;153;regular;""
Münsterplatz , Ulm;2020-03-07 16:08:27 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 16:09:53 +0100;153;regular;""
Münsterplatz , Ulm;2020-03-07 16:14:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 16:14:59 +0100;161;regular;""
Münsterplatz , Ulm;2020-03-07 16:19:12 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 16:19:58 +0100;163;regular;""
Münsterplatz , Ulm;2020-03-07 16:24:58 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 16:24:59 +0100;202;regular;""
Münsterplatz , Ulm;2020-03-07 16:29:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 16:29:55 +0100;151;regular;""
Münsterplatz , Ulm;2020-03-07 16:34:55 +0100;159;regular;""
Münsterplatz , Ulm;2020-03-07 16:34:56 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 16:39:03 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 16:39:59 +0100;130;regular;""
Münsterplatz , Ulm;2020-03-07 16:44:50 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 16:44:55 +0100;189;regular;""
Münsterplatz , Ulm;2020-03-07 16:49:00 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 16:49:58 +0100;145;regular;""
Münsterplatz , Ulm;2020-03-07 16:52:25 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 16:54:59 +0100;139;regular;""
Münsterplatz , Ulm;2020-03-07 16:59:43 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 16:59:57 +0100;198;regular;""
Münsterplatz , Ulm;2020-03-07 17:01:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 17:04:58 +0100;173;regular;""
Münsterplatz , Ulm;2020-03-07 17:09:20 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 17:09:56 +0100;185;regular;""
Münsterplatz , Ulm;2020-03-07 17:14:53 +0100;160;regular;""
Münsterplatz , Ulm;2020-03-07 17:14:53 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 17:19:40 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-07 17:19:59 +0100;153;regular;""
Münsterplatz , Ulm;2020-03-07 17:24:02 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 17:24:57 +0100;181;regular;""
Münsterplatz , Ulm;2020-03-07 17:28:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 17:29:58 +0100;162;regular;""
Münsterplatz , Ulm;2020-03-07 17:34:53 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 17:34:56 +0100;153;regular;""
Münsterplatz , Ulm;2020-03-07 17:39:47 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 17:39:54 +0100;158;regular;""
Münsterplatz , Ulm;2020-03-07 17:44:58 +0100;139;regular;""
Münsterplatz , Ulm;2020-03-07 17:44:58 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 17:49:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 17:49:53 +0100;149;regular;""
Münsterplatz , Ulm;2020-03-07 17:54:08 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 17:54:57 +0100;119;regular;""
Münsterplatz , Ulm;2020-03-07 17:59:13 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 17:59:58 +0100;117;regular;""
Münsterplatz , Ulm;2020-03-07 18:01:54 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 18:04:59 +0100;152;regular;""
Münsterplatz , Ulm;2020-03-07 18:09:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 18:09:56 +0100;138;regular;""
Münsterplatz , Ulm;2020-03-07 18:14:52 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 18:14:54 +0100;119;regular;""
Münsterplatz , Ulm;2020-03-07 18:19:25 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 18:19:58 +0100;166;regular;""
Münsterplatz , Ulm;2020-03-07 18:23:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 18:24:58 +0100;142;regular;""
Münsterplatz , Ulm;2020-03-07 18:29:33 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 18:29:59 +0100;121;regular;""
Münsterplatz , Ulm;2020-03-07 18:33:00 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 18:34:55 +0100;86;regular;""
Münsterplatz , Ulm;2020-03-07 18:36:51 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 18:39:55 +0100;114;regular;""
Münsterplatz , Ulm;2020-03-07 18:44:53 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 18:44:54 +0100;122;regular;""
Münsterplatz , Ulm;2020-03-07 18:47:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 18:49:59 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-07 18:53:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 18:54:48 +0100;93;regular;""
Münsterplatz , Ulm;2020-03-07 18:59:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 18:59:56 +0100;105;regular;""
Münsterplatz , Ulm;2020-03-07 19:04:58 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-07 19:09:33 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 19:09:48 +0100;94;regular;""
Münsterplatz , Ulm;2020-03-07 19:13:59 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 19:14:56 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-07 19:19:54 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 19:19:54 +0100;131;regular;""
Münsterplatz , Ulm;2020-03-07 19:23:29 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 19:24:59 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-07 19:28:26 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 19:29:57 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-07 19:32:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 19:34:54 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-07 19:39:58 +0100;106;regular;""
Münsterplatz , Ulm;2020-03-07 19:44:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 19:44:52 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-07 19:47:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 19:49:57 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-07 19:52:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 19:54:57 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-07 19:58:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 19:59:50 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-07 20:03:39 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 20:04:58 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-07 20:06:13 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 20:09:52 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-07 20:12:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 20:14:44 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-07 20:19:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 20:19:48 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-07 20:24:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 20:24:57 +0100;46;regular;""
